ID,ID salarié,Date de début de l'activité,Type,Distance (m),Date de fin de l'activité,Commentaire
3744,45221,2026-05-12 19:40:00,Randonnée,9531.0,2026-05-12 21:59:17,Une randonnée à refaire.
3745,45221,2026-05-13 17:11:00,Randonnée,14150.0,2026-05-13 21:21:54,Très beau parcours.
3746,45221,2026-05-15 17:20:00,Randonnée,12297.0,2026-05-15 20:20:34,Une randonnée à refaire.
3747,45221,2026-05-17 09:19:00,Randonnée,16039.0,2026-05-17 13:28:36,Nouveau sentier découvert.
3748,45221,2026-05-20 09:47:00,Randonnée,8772.0,2026-05-20 11:20:49,
3749,45221,2026-05-22 07:08:00,Randonnée,10342.0,2026-05-22 10:07:13,Nouveau sentier découvert.
3750,45221,2026-05-27 18:39:00,Randonnée,6780.0,2026-05-27 20:12:28,Nouveau sentier découvert.
3751,45221,2026-05-28 19:13:00,Randonnée,11959.0,2026-05-28 21:36:42,Très beau parcours.
3752,45221,2026-05-29 12:10:00,Randonnée,5006.0,2026-05-29 13:34:01,Nouveau sentier découvert.
3753,45221,2026-05-30 18:10:00,Randonnée,6384.0,2026-05-30 19:17:17,Une randonnée à refaire.
3754,45221,2026-05-31 17:50:00,Randonnée,16682.0,2026-05-31 20:40:01,
3755,45221,2026-06-03 09:21:00,Randonnée,24818.0,2026-06-03 16:16:35,Nouveau sentier découvert.
3756,45221,2026-06-04 17:50:00,Randonnée,11521.0,2026-06-04 20:43:54,Très beau parcours.
3757,45221,2026-06-05 09:39:00,Randonnée,11518.0,2026-06-05 12:32:04,Très beau parcours.
3758,45221,2026-06-06 09:00:00,Randonnée,5171.0,2026-06-06 09:55:40,
3759,45221,2026-06-07 17:18:00,Randonnée,20848.0,2026-06-07 20:56:53,Nouveau sentier découvert.
3760,45221,2026-06-08 09:11:00,Randonnée,13137.0,2026-06-08 12:40:30,Une randonnée à refaire.
3761,45221,2026-06-10 09:16:00,Randonnée,18008.0,2026-06-10 14:57:52,Très beau parcours.
3762,45221,2026-06-11 19:34:00,Randonnée,15849.0,2026-06-11 22:41:44,Nouveau sentier découvert.
3763,45221,2026-06-12 17:39:00,Randonnée,11125.0,2026-06-12 20:12:25,
3764,45221,2026-06-16 08:41:00,Randonnée,23521.0,2026-06-16 15:39:46,Nouveau sentier découvert.
3765,45221,2026-06-19 17:32:00,Randonnée,12370.0,2026-06-19 19:44:00,Nouveau sentier découvert.
3766,45221,2026-06-20 19:39:00,Randonnée,22608.0,2026-06-21 00:25:18,Très beau parcours.
3767,45221,2026-06-21 17:44:00,Randonnée,8353.0,2026-06-21 19:14:55,
3768,45221,2026-06-22 09:53:00,Randonnée,18726.0,2026-06-22 13:35:48,Une randonnée à refaire.
3769,45221,2026-06-23 12:14:00,Randonnée,5193.0,2026-06-23 13:11:22,Nouveau sentier découvert.
3770,45221,2026-06-25 18:16:00,Randonnée,9735.0,2026-06-25 20:49:34,Très beau parcours.
3771,45221,2026-06-27 19:35:00,Randonnée,11418.0,2026-06-27 21:58:24,Très beau parcours.
3772,45221,2026-06-28 07:41:00,Randonnée,22012.0,2026-06-28 12:34:30,Nouveau sentier découvert.
3773,45221,2026-06-29 19:10:00,Randonnée,22565.0,2026-06-30 01:22:57,Très beau parcours.
3774,45221,2026-07-01 17:55:00,Randonnée,20865.0,2026-07-01 21:31:52,Très beau parcours.
3775,45221,2026-07-02 08:09:00,Randonnée,7969.0,2026-07-02 10:41:33,
3776,45221,2026-07-04 07:11:00,Randonnée,11537.0,2026-07-04 10:27:15,
3777,45221,2026-07-05 12:29:00,Randonnée,18220.0,2026-07-05 16:53:10,
3778,45221,2026-07-09 07:32:00,Randonnée,24689.0,2026-07-09 12:41:13,Nouveau sentier découvert.
3779,45221,2026-07-10 18:24:00,Randonnée,7987.0,2026-07-10 21:01:58,
3780,45221,2026-07-12 09:03:00,Randonnée,11708.0,2026-07-12 11:06:23,Une randonnée à refaire.
3781,45221,2026-07-13 09:41:00,Randonnée,11994.0,2026-07-13 12:07:10,
3782,45221,2026-07-14 17:32:00,Randonnée,5552.0,2026-07-14 18:34:10,Une randonnée à refaire.
3783,45221,2026-07-15 12:50:00,Randonnée,22033.0,2026-07-15 17:18:27,Très beau parcours.
3784,45221,2026-07-19 19:37:00,Randonnée,14367.0,2026-07-19 22:13:50,
3785,45221,2026-07-20 07:00:00,Randonnée,10506.0,2026-07-20 09:01:13,
3786,86948,2025-07-20 09:52:00,Tennis,,2025-07-20 11:12:00,Entraînement terminé.
3787,86948,2025-07-21 18:37:00,Tennis,,2025-07-21 20:10:00,Très bonnes sensations.
3788,86948,2025-07-29 07:57:00,Tennis,,2025-07-29 08:47:00,Très bonnes sensations.
3789,86948,2025-08-06 12:17:00,Tennis,,2025-08-06 13:13:00,
3790,86948,2025-08-08 07:57:00,Tennis,,2025-08-08 09:32:00,Entraînement terminé.
3791,86948,2025-08-10 18:05:00,Tennis,,2025-08-10 19:18:00,Entraînement terminé.
3792,86948,2025-08-16 07:51:00,Tennis,,2025-08-16 09:33:00,Entraînement terminé.
3793,86948,2025-08-20 17:52:00,Tennis,,2025-08-20 19:52:00,Entraînement terminé.
3794,86948,2025-08-24 17:00:00,Tennis,,2025-08-24 18:32:00,Bonne séance.
3795,86948,2025-08-27 12:26:00,Tennis,,2025-08-27 14:21:00,Bonne séance.
3796,86948,2025-08-28 09:35:00,Tennis,,2025-08-28 10:38:00,Très bonnes sensations.
3797,86948,2025-09-04 17:25:00,Tennis,,2025-09-04 18:30:00,Très bonnes sensations.
3798,86948,2025-09-05 17:29:00,Tennis,,2025-09-05 18:15:00,Bonne séance.
3799,86948,2025-09-06 17:27:00,Tennis,,2025-09-06 19:23:00,
3800,86948,2025-09-11 18:41:00,Tennis,,2025-09-11 20:28:00,
3801,86948,2025-09-12 09:01:00,Tennis,,2025-09-12 10:33:00,Très bonnes sensations.
3802,86948,2025-09-16 12:54:00,Tennis,,2025-09-16 13:48:00,Très bonnes sensations.
3803,86948,2025-09-21 17:15:00,Tennis,,2025-09-21 18:16:00,
3804,86948,2025-09-26 07:08:00,Tennis,,2025-09-26 08:48:00,Entraînement terminé.
3805,86948,2025-10-03 17:36:00,Tennis,,2025-10-03 19:32:00,Bonne séance.
3806,86948,2025-10-04 12:00:00,Tennis,,2025-10-04 13:23:00,
3807,86948,2025-10-05 09:59:00,Tennis,,2025-10-05 11:01:00,
3808,86948,2025-10-09 19:29:00,Tennis,,2025-10-09 21:00:00,Entraînement terminé.
3809,86948,2025-10-11 17:20:00,Tennis,,2025-10-11 18:20:00,Très bonnes sensations.
3810,86948,2025-10-14 18:05:00,Tennis,,2025-10-14 19:07:00,Très bonnes sensations.
3811,86948,2025-10-15 09:24:00,Tennis,,2025-10-15 10:32:00,
3812,86948,2025-10-23 18:51:00,Tennis,,2025-10-23 20:46:00,Bonne séance.
3813,86948,2025-10-26 18:37:00,Tennis,,2025-10-26 20:13:00,Bonne séance.
3814,86948,2025-10-30 12:17:00,Tennis,,2025-10-30 13:24:00,Bonne séance.
3815,86948,2025-11-06 12:21:00,Tennis,,2025-11-06 14:11:00,
3816,86948,2025-11-09 09:46:00,Tennis,,2025-11-09 11:17:00,Entraînement terminé.
3817,86948,2025-11-14 08:06:00,Tennis,,2025-11-14 10:01:00,Entraînement terminé.
3818,86948,2025-11-18 19:53:00,Tennis,,2025-11-18 20:43:00,Entraînement terminé.
3819,86948,2025-11-19 12:49:00,Tennis,,2025-11-19 14:38:00,Bonne séance.
3820,86948,2025-11-22 07:54:00,Tennis,,2025-11-22 09:52:00,Bonne séance.
3821,86948,2025-11-29 19:23:00,Tennis,,2025-11-29 21:11:00,
3822,86948,2025-11-30 07:40:00,Tennis,,2025-11-30 09:16:00,Bonne séance.
3823,86948,2025-12-04 18:57:00,Tennis,,2025-12-04 20:25:00,Très bonnes sensations.
3824,86948,2025-12-05 09:03:00,Tennis,,2025-12-05 10:46:00,Bonne séance.
3825,86948,2025-12-13 08:17:00,Tennis,,2025-12-13 10:02:00,Bonne séance.
3826,86948,2025-12-15 09:56:00,Tennis,,2025-12-15 11:16:00,
3827,86948,2025-12-18 07:05:00,Tennis,,2025-12-18 08:52:00,Bonne séance.
3828,86948,2025-12-19 08:44:00,Tennis,,2025-12-19 10:02:00,Très bonnes sensations.
3829,86948,2025-12-21 08:26:00,Tennis,,2025-12-21 09:20:00,Très bonnes sensations.
3830,86948,2025-12-28 12:04:00,Tennis,,2025-12-28 12:56:00,Entraînement terminé.
3831,86948,2025-12-30 17:41:00,Tennis,,2025-12-30 18:33:00,
3832,86948,2026-01-03 07:36:00,Tennis,,2026-01-03 09:08:00,
3833,86948,2026-01-04 19:42:00,Tennis,,2026-01-04 20:38:00,Entraînement terminé.
3834,86948,2026-01-05 08:27:00,Tennis,,2026-01-05 09:22:00,
3835,86948,2026-01-07 18:23:00,Tennis,,2026-01-07 19:37:00,Très bonnes sensations.
3836,86948,2026-01-17 17:08:00,Tennis,,2026-01-17 18:18:00,
3837,86948,2026-01-21 07:51:00,Tennis,,2026-01-21 09:31:00,Entraînement terminé.
3838,86948,2026-01-25 09:57:00,Tennis,,2026-01-25 10:53:00,Entraînement terminé.
3839,86948,2026-01-28 17:45:00,Tennis,,2026-01-28 19:11:00,Entraînement terminé.
3840,86948,2026-01-31 08:51:00,Tennis,,2026-01-31 09:54:00,Très bonnes sensations.
3841,86948,2026-02-05 17:13:00,Tennis,,2026-02-05 18:50:00,Entraînement terminé.
3842,86948,2026-02-07 08:38:00,Tennis,,2026-02-07 09:55:00,Entraînement terminé.
3843,86948,2026-02-08 12:53:00,Tennis,,2026-02-08 13:49:00,Bonne séance.
3844,86948,2026-02-14 12:12:00,Tennis,,2026-02-14 13:36:00,
3845,86948,2026-02-21 18:49:00,Tennis,,2026-02-21 19:43:00,
3846,86948,2026-02-22 08:22:00,Tennis,,2026-02-22 10:18:00,Très bonnes sensations.
3847,86948,2026-02-24 08:43:00,Tennis,,2026-02-24 09:51:00,
3848,86948,2026-03-02 19:50:00,Tennis,,2026-03-02 21:21:00,Très bonnes sensations.
3849,86948,2026-03-03 09:33:00,Tennis,,2026-03-03 10:48:00,Entraînement terminé.
3850,86948,2026-03-11 17:03:00,Tennis,,2026-03-11 18:39:00,Entraînement terminé.
3851,86948,2026-03-15 12:12:00,Tennis,,2026-03-15 14:12:00,Bonne séance.
3852,86948,2026-03-18 18:16:00,Tennis,,2026-03-18 19:39:00,Bonne séance.
3853,86948,2026-03-21 17:19:00,Tennis,,2026-03-21 18:26:00,Entraînement terminé.
3854,86948,2026-03-25 19:58:00,Tennis,,2026-03-25 21:21:00,Très bonnes sensations.
3855,86948,2026-04-02 07:21:00,Tennis,,2026-04-02 08:48:00,
3856,86948,2026-04-08 09:45:00,Tennis,,2026-04-08 10:36:00,Très bonnes sensations.
3857,86948,2026-04-11 09:28:00,Tennis,,2026-04-11 10:55:00,Entraînement terminé.
3858,86948,2026-04-14 12:10:00,Tennis,,2026-04-14 13:21:00,Bonne séance.
3859,86948,2026-04-19 07:34:00,Tennis,,2026-04-19 09:01:00,Entraînement terminé.
3860,86948,2026-04-23 07:02:00,Tennis,,2026-04-23 08:50:00,Entraînement terminé.
3861,86948,2026-04-25 18:01:00,Tennis,,2026-04-25 18:59:00,Bonne séance.
3862,86948,2026-04-26 07:29:00,Tennis,,2026-04-26 09:18:00,Très bonnes sensations.
3863,86948,2026-05-07 18:01:00,Tennis,,2026-05-07 19:04:00,Entraînement terminé.
3864,86948,2026-05-13 18:24:00,Tennis,,2026-05-13 19:15:00,Bonne séance.
3865,86948,2026-05-15 08:40:00,Tennis,,2026-05-15 09:28:00,Très bonnes sensations.
3866,86948,2026-05-18 09:52:00,Tennis,,2026-05-18 11:11:00,
3867,86948,2026-05-19 18:11:00,Tennis,,2026-05-19 18:56:00,
3868,86948,2026-05-21 18:08:00,Tennis,,2026-05-21 19:16:00,Très bonnes sensations.
3869,86948,2026-05-28 09:55:00,Tennis,,2026-05-28 10:47:00,
3870,86948,2026-05-30 08:55:00,Tennis,,2026-05-30 10:33:00,
3871,86948,2026-06-02 07:21:00,Tennis,,2026-06-02 08:33:00,Bonne séance.
3872,86948,2026-06-12 18:43:00,Tennis,,2026-06-12 20:43:00,Entraînement terminé.
3873,86948,2026-06-13 12:40:00,Tennis,,2026-06-13 14:08:00,
3874,86948,2026-06-14 19:31:00,Tennis,,2026-06-14 20:28:00,Très bonnes sensations.
3875,86948,2026-06-16 18:12:00,Tennis,,2026-06-16 19:13:00,Très bonnes sensations.
3876,86948,2026-06-21 18:47:00,Tennis,,2026-06-21 20:47:00,Entraînement terminé.
3877,86948,2026-06-23 18:01:00,Tennis,,2026-06-23 19:15:00,
3878,86948,2026-06-25 07:00:00,Tennis,,2026-06-25 08:35:00,Entraînement terminé.
3879,86948,2026-06-29 19:46:00,Tennis,,2026-06-29 20:32:00,Bonne séance.
3880,86948,2026-06-30 18:57:00,Tennis,,2026-06-30 20:56:00,
3881,86948,2026-07-02 07:17:00,Tennis,,2026-07-02 08:46:00,Bonne séance.
3882,86948,2026-07-06 12:02:00,Tennis,,2026-07-06 13:51:00,Entraînement terminé.
3883,86948,2026-07-12 17:19:00,Tennis,,2026-07-12 18:16:00,Bonne séance.
3884,86948,2026-07-19 17:22:00,Tennis,,2026-07-19 18:51:00,Bonne séance.
3885,86948,2026-07-20 09:43:00,Tennis,,2026-07-20 11:40:00,Entraînement terminé.
3886,34899,2025-07-23 07:02:00,Football,,2025-07-23 08:05:00,Très bonnes sensations.
3887,34899,2025-07-31 17:00:00,Football,,2025-07-31 18:41:00,
3888,34899,2025-08-07 12:58:00,Football,,2025-08-07 14:33:00,
3889,34899,2025-08-22 12:30:00,Football,,2025-08-22 13:46:00,
3890,34899,2025-09-04 09:44:00,Football,,2025-09-04 11:27:00,Bonne séance.
3891,34899,2025-09-23 17:44:00,Football,,2025-09-23 19:07:00,Bonne séance.
3892,34899,2025-10-15 12:24:00,Football,,2025-10-15 14:12:00,Bonne séance.
3893,34899,2025-10-21 07:13:00,Football,,2025-10-21 08:23:00,Entraînement terminé.
3894,34899,2025-11-10 12:20:00,Football,,2025-11-10 13:36:00,Bonne séance.
3895,34899,2025-11-17 09:06:00,Football,,2025-11-17 10:35:00,Entraînement terminé.
3896,34899,2026-01-06 19:06:00,Football,,2026-01-06 20:10:00,
3897,34899,2026-01-31 18:02:00,Football,,2026-01-31 19:24:00,Bonne séance.
3898,34899,2026-02-12 09:15:00,Football,,2026-02-12 10:15:00,Bonne séance.
3899,34899,2026-03-04 12:14:00,Football,,2026-03-04 14:04:00,Bonne séance.
3900,34899,2026-03-20 09:59:00,Football,,2026-03-20 11:28:00,Entraînement terminé.
3901,34899,2026-03-24 19:36:00,Football,,2026-03-24 20:47:00,
3902,34899,2026-04-07 08:25:00,Football,,2026-04-07 09:27:00,Bonne séance.
3903,34899,2026-04-24 19:56:00,Football,,2026-04-24 21:07:00,
3904,34899,2026-05-05 09:33:00,Football,,2026-05-05 10:44:00,
3905,34899,2026-05-13 12:56:00,Football,,2026-05-13 13:57:00,Bonne séance.
3906,34899,2026-05-24 07:51:00,Football,,2026-05-24 09:13:00,Bonne séance.
3907,34899,2026-07-03 08:06:00,Football,,2026-07-03 09:47:00,Bonne séance.
3908,34899,2026-07-16 19:07:00,Football,,2026-07-16 20:40:00,Très bonnes sensations.
3909,36827,2025-07-20 19:07:00,Tennis,,2025-07-20 20:56:00,Très bonnes sensations.
3910,36827,2025-07-23 08:34:00,Tennis,,2025-07-23 10:06:00,Entraînement terminé.
3911,36827,2025-07-26 17:35:00,Tennis,,2025-07-26 18:30:00,Entraînement terminé.
3912,36827,2025-07-30 08:45:00,Tennis,,2025-07-30 09:42:00,Très bonnes sensations.
3913,36827,2025-08-01 17:33:00,Tennis,,2025-08-01 18:23:00,
3914,36827,2025-08-02 19:49:00,Tennis,,2025-08-02 21:17:00,Bonne séance.
3915,36827,2025-08-07 17:54:00,Tennis,,2025-08-07 19:06:00,
3916,36827,2025-08-08 17:24:00,Tennis,,2025-08-08 18:28:00,Très bonnes sensations.
3917,36827,2025-08-16 17:17:00,Tennis,,2025-08-16 18:44:00,Entraînement terminé.
3918,36827,2025-08-22 07:32:00,Tennis,,2025-08-22 08:34:00,Bonne séance.
3919,36827,2025-08-25 07:03:00,Tennis,,2025-08-25 08:10:00,Bonne séance.
3920,36827,2025-08-27 17:18:00,Tennis,,2025-08-27 19:11:00,Bonne séance.
3921,36827,2025-08-30 18:59:00,Tennis,,2025-08-30 20:13:00,Bonne séance.
3922,36827,2025-08-31 07:17:00,Tennis,,2025-08-31 08:37:00,Très bonnes sensations.
3923,36827,2025-09-01 09:41:00,Tennis,,2025-09-01 10:53:00,Bonne séance.
3924,36827,2025-09-02 18:55:00,Tennis,,2025-09-02 20:47:00,
3925,36827,2025-09-10 09:36:00,Tennis,,2025-09-10 10:46:00,
3926,36827,2025-09-14 08:02:00,Tennis,,2025-09-14 09:13:00,
3927,36827,2025-09-15 09:59:00,Tennis,,2025-09-15 11:03:00,Bonne séance.
3928,36827,2025-09-19 19:08:00,Tennis,,2025-09-19 20:09:00,Très bonnes sensations.
3929,36827,2025-09-22 18:56:00,Tennis,,2025-09-22 19:54:00,Bonne séance.
3930,36827,2025-09-23 09:45:00,Tennis,,2025-09-23 10:54:00,
3931,36827,2025-10-02 07:26:00,Tennis,,2025-10-02 08:53:00,
3932,36827,2025-10-07 08:00:00,Tennis,,2025-10-07 08:52:00,Entraînement terminé.
3933,36827,2025-10-08 18:50:00,Tennis,,2025-10-08 20:04:00,Très bonnes sensations.
3934,36827,2025-10-14 12:57:00,Tennis,,2025-10-14 14:56:00,
3935,36827,2025-10-15 17:34:00,Tennis,,2025-10-15 18:47:00,Bonne séance.
3936,36827,2025-10-24 07:41:00,Tennis,,2025-10-24 08:46:00,
3937,36827,2025-10-31 18:04:00,Tennis,,2025-10-31 19:49:00,Entraînement terminé.
3938,36827,2025-11-01 12:55:00,Tennis,,2025-11-01 13:45:00,Bonne séance.
3939,36827,2025-11-03 07:50:00,Tennis,,2025-11-03 08:38:00,Entraînement terminé.
3940,36827,2025-11-06 08:53:00,Tennis,,2025-11-06 10:47:00,Entraînement terminé.
3941,36827,2025-11-07 07:39:00,Tennis,,2025-11-07 09:13:00,Très bonnes sensations.
3942,36827,2025-11-10 17:05:00,Tennis,,2025-11-10 18:15:00,
3943,36827,2025-11-16 17:03:00,Tennis,,2025-11-16 18:34:00,Très bonnes sensations.
3944,36827,2025-11-19 17:56:00,Tennis,,2025-11-19 19:28:00,Très bonnes sensations.
3945,36827,2025-11-23 12:14:00,Tennis,,2025-11-23 13:49:00,Bonne séance.
3946,36827,2025-11-26 07:36:00,Tennis,,2025-11-26 09:26:00,Très bonnes sensations.
3947,36827,2025-11-30 09:37:00,Tennis,,2025-11-30 10:58:00,Entraînement terminé.
3948,36827,2025-12-02 09:41:00,Tennis,,2025-12-02 10:30:00,Très bonnes sensations.
3949,36827,2025-12-08 18:19:00,Tennis,,2025-12-08 19:28:00,Bonne séance.
3950,36827,2025-12-10 17:26:00,Tennis,,2025-12-10 18:55:00,
3951,36827,2025-12-18 12:10:00,Tennis,,2025-12-18 13:53:00,Bonne séance.
3952,36827,2025-12-19 08:54:00,Tennis,,2025-12-19 10:00:00,Très bonnes sensations.
3953,36827,2025-12-24 19:07:00,Tennis,,2025-12-24 20:03:00,Entraînement terminé.
3954,36827,2025-12-30 08:50:00,Tennis,,2025-12-30 10:27:00,Bonne séance.
3955,36827,2026-01-06 18:20:00,Tennis,,2026-01-06 19:39:00,Bonne séance.
3956,36827,2026-01-08 07:43:00,Tennis,,2026-01-08 09:33:00,
3957,36827,2026-01-09 17:47:00,Tennis,,2026-01-09 19:35:00,
3958,36827,2026-01-12 18:15:00,Tennis,,2026-01-12 19:39:00,
3959,36827,2026-01-14 18:38:00,Tennis,,2026-01-14 20:36:00,Très bonnes sensations.
3960,36827,2026-01-15 09:14:00,Tennis,,2026-01-15 10:24:00,Entraînement terminé.
3961,36827,2026-01-19 18:18:00,Tennis,,2026-01-19 20:01:00,Bonne séance.
3962,36827,2026-01-25 09:34:00,Tennis,,2026-01-25 10:49:00,Bonne séance.
3963,36827,2026-01-30 08:16:00,Tennis,,2026-01-30 09:26:00,
3964,36827,2026-02-01 18:53:00,Tennis,,2026-02-01 20:24:00,Très bonnes sensations.
3965,36827,2026-02-02 12:01:00,Tennis,,2026-02-02 13:33:00,Entraînement terminé.
3966,36827,2026-02-06 09:55:00,Tennis,,2026-02-06 11:39:00,Très bonnes sensations.
3967,36827,2026-02-10 12:21:00,Tennis,,2026-02-10 14:04:00,Très bonnes sensations.
3968,36827,2026-02-12 17:45:00,Tennis,,2026-02-12 19:04:00,Entraînement terminé.
3969,36827,2026-02-13 08:23:00,Tennis,,2026-02-13 09:38:00,Très bonnes sensations.
3970,36827,2026-02-18 19:17:00,Tennis,,2026-02-18 20:52:00,Très bonnes sensations.
3971,36827,2026-02-19 18:38:00,Tennis,,2026-02-19 20:27:00,Très bonnes sensations.
3972,36827,2026-02-25 08:57:00,Tennis,,2026-02-25 10:17:00,Bonne séance.
3973,36827,2026-03-02 09:18:00,Tennis,,2026-03-02 10:50:00,
3974,36827,2026-03-08 09:59:00,Tennis,,2026-03-08 11:23:00,
3975,36827,2026-03-12 19:21:00,Tennis,,2026-03-12 20:29:00,Très bonnes sensations.
3976,36827,2026-03-13 17:09:00,Tennis,,2026-03-13 18:35:00,Entraînement terminé.
3977,36827,2026-03-17 19:28:00,Tennis,,2026-03-17 20:36:00,
3978,36827,2026-03-18 19:59:00,Tennis,,2026-03-18 21:14:00,
3979,36827,2026-03-21 12:55:00,Tennis,,2026-03-21 14:15:00,Bonne séance.
3980,36827,2026-03-24 19:45:00,Tennis,,2026-03-24 21:45:00,
3981,36827,2026-03-30 07:59:00,Tennis,,2026-03-30 09:20:00,
3982,36827,2026-04-01 18:16:00,Tennis,,2026-04-01 20:10:00,Bonne séance.
3983,36827,2026-04-11 08:26:00,Tennis,,2026-04-11 09:25:00,Entraînement terminé.
3984,36827,2026-04-13 18:51:00,Tennis,,2026-04-13 19:43:00,Très bonnes sensations.
3985,36827,2026-04-14 17:26:00,Tennis,,2026-04-14 18:39:00,Très bonnes sensations.
3986,36827,2026-04-19 18:57:00,Tennis,,2026-04-19 19:44:00,
3987,36827,2026-04-26 12:33:00,Tennis,,2026-04-26 14:03:00,Bonne séance.
3988,36827,2026-05-01 08:59:00,Tennis,,2026-05-01 09:59:00,
3989,36827,2026-05-02 09:46:00,Tennis,,2026-05-02 11:41:00,Très bonnes sensations.
3990,36827,2026-05-07 09:20:00,Tennis,,2026-05-07 10:25:00,Bonne séance.
3991,36827,2026-05-15 09:47:00,Tennis,,2026-05-15 10:54:00,Très bonnes sensations.
3992,36827,2026-05-16 17:51:00,Tennis,,2026-05-16 19:34:00,Entraînement terminé.
3993,36827,2026-05-22 18:56:00,Tennis,,2026-05-22 20:44:00,
3994,36827,2026-05-23 07:31:00,Tennis,,2026-05-23 08:40:00,Bonne séance.
3995,36827,2026-05-24 18:33:00,Tennis,,2026-05-24 20:10:00,Entraînement terminé.
3996,36827,2026-05-29 18:52:00,Tennis,,2026-05-29 19:55:00,Bonne séance.
3997,36827,2026-05-30 12:29:00,Tennis,,2026-05-30 14:11:00,Bonne séance.
3998,36827,2026-06-02 12:12:00,Tennis,,2026-06-02 13:21:00,Très bonnes sensations.
3999,36827,2026-06-03 07:07:00,Tennis,,2026-06-03 08:27:00,
4000,36827,2026-06-06 18:52:00,Tennis,,2026-06-06 19:42:00,Entraînement terminé.
4001,36827,2026-06-13 12:59:00,Tennis,,2026-06-13 14:52:00,
4002,36827,2026-06-16 09:41:00,Tennis,,2026-06-16 11:32:00,
4003,36827,2026-06-21 08:30:00,Tennis,,2026-06-21 09:37:00,Bonne séance.
4004,36827,2026-06-30 08:20:00,Tennis,,2026-06-30 10:04:00,Bonne séance.
4005,36827,2026-07-08 07:38:00,Tennis,,2026-07-08 09:01:00,Bonne séance.
4006,36827,2026-07-12 19:25:00,Tennis,,2026-07-12 21:17:00,
4007,36827,2026-07-13 12:10:00,Tennis,,2026-07-13 12:59:00,Bonne séance.
4008,36827,2026-07-17 07:12:00,Tennis,,2026-07-17 08:45:00,Entraînement terminé.
4009,36827,2026-07-19 08:58:00,Tennis,,2026-07-19 09:46:00,Bonne séance.
4010,36827,2026-07-20 17:46:00,Tennis,,2026-07-20 19:33:00,Bonne séance.
4011,34382,2025-07-22 19:57:00,Équitation,,2025-07-22 21:09:00,Bonne séance.
4012,34382,2025-07-24 08:10:00,Équitation,,2025-07-24 09:14:00,Très bonnes sensations.
4013,34382,2025-07-26 08:44:00,Équitation,,2025-07-26 09:53:00,Bonne séance.
4014,34382,2025-07-29 09:54:00,Équitation,,2025-07-29 11:39:00,Bonne séance.
4015,34382,2025-08-04 08:27:00,Équitation,,2025-08-04 10:06:00,
4016,34382,2025-08-09 17:22:00,Équitation,,2025-08-09 18:11:00,Très bonnes sensations.
4017,34382,2025-08-10 17:29:00,Équitation,,2025-08-10 18:19:00,Bonne séance.
4018,34382,2025-08-16 12:38:00,Équitation,,2025-08-16 14:26:00,
4019,34382,2025-08-18 12:02:00,Équitation,,2025-08-18 12:59:00,
4020,34382,2025-08-22 12:07:00,Équitation,,2025-08-22 13:11:00,Très bonnes sensations.
4021,34382,2025-08-23 07:22:00,Équitation,,2025-08-23 09:17:00,Bonne séance.
4022,34382,2025-08-25 18:05:00,Équitation,,2025-08-25 19:53:00,Très bonnes sensations.
4023,34382,2025-08-28 18:48:00,Équitation,,2025-08-28 20:06:00,Entraînement terminé.
4024,34382,2025-08-29 19:25:00,Équitation,,2025-08-29 21:11:00,Bonne séance.
4025,34382,2025-09-02 08:09:00,Équitation,,2025-09-02 09:20:00,Bonne séance.
4026,34382,2025-09-03 18:09:00,Équitation,,2025-09-03 19:12:00,Bonne séance.
4027,34382,2025-09-07 19:38:00,Équitation,,2025-09-07 21:00:00,Entraînement terminé.
4028,34382,2025-09-11 08:22:00,Équitation,,2025-09-11 10:18:00,Bonne séance.
4029,34382,2025-09-12 18:52:00,Équitation,,2025-09-12 20:00:00,Bonne séance.
4030,34382,2025-09-14 12:11:00,Équitation,,2025-09-14 13:39:00,Bonne séance.
4031,34382,2025-09-16 09:41:00,Équitation,,2025-09-16 10:32:00,Très bonnes sensations.
4032,34382,2025-09-17 08:53:00,Équitation,,2025-09-17 10:39:00,Bonne séance.
4033,34382,2025-09-27 18:07:00,Équitation,,2025-09-27 20:00:00,
4034,34382,2025-10-01 19:31:00,Équitation,,2025-10-01 20:51:00,
4035,34382,2025-10-03 19:15:00,Équitation,,2025-10-03 20:00:00,Très bonnes sensations.
4036,34382,2025-10-06 09:49:00,Équitation,,2025-10-06 10:49:00,Entraînement terminé.
4037,34382,2025-10-07 08:00:00,Équitation,,2025-10-07 08:54:00,Bonne séance.
4038,34382,2025-10-09 19:24:00,Équitation,,2025-10-09 20:31:00,Très bonnes sensations.
4039,34382,2025-10-12 18:25:00,Équitation,,2025-10-12 19:39:00,Très bonnes sensations.
4040,34382,2025-10-14 18:23:00,Équitation,,2025-10-14 19:57:00,
4041,34382,2025-10-16 09:46:00,Équitation,,2025-10-16 11:06:00,Très bonnes sensations.
4042,34382,2025-10-21 09:16:00,Équitation,,2025-10-21 11:13:00,
4043,34382,2025-10-31 18:04:00,Équitation,,2025-10-31 19:36:00,
4044,34382,2025-11-04 07:04:00,Équitation,,2025-11-04 09:01:00,Entraînement terminé.
4045,34382,2025-11-07 09:27:00,Équitation,,2025-11-07 10:46:00,
4046,34382,2025-11-09 18:24:00,Équitation,,2025-11-09 20:24:00,Bonne séance.
